vendor_rank,vendor_display,vendor_key,award_count,total_awarded,pct_of_total,cumulative_awarded,cumulative_pct,reaches_80pct_set,is_repeat_vendor
1275,Town and Country Property Improvements Inc,TOWN AND COUNTRY PROPERTY IMPROVEMENTS,9,941616.64,0.0051,17393265336.02,93.9378,false,true
1276,Carl Thibault INC,CARL THIBAULT,1,941297.00,0.0051,17394206633.02,93.9429,false,false
1277,Various Vendors (see below),VARIOUS VENDORS SEE BELOW,1,941220.00,0.0051,17395147853.02,93.9480,false,false
1278,Gramac,GRAMAC,15,939478.14,0.0051,17396087331.16,93.9530,false,true
1279,X L Electric Limited,X L ELECTRIC,1,939300.00,0.0051,17397026631.16,93.9581,false,false
1280,SafeTracks GPS Canada Inc.,SAFETRACKS GPS CANADA,1,938100.00,0.0051,17397964731.16,93.9632,false,false
1281,Arthur J Gallagher,ARTHUR J GALLAGHER,3,935984.15,0.0051,17398900715.31,93.9682,false,true
1282,Pelham Electric and Refrigeration,PELHAM ELECTRIC AND REFRIGERATION,1,935250.00,0.0051,17399835965.31,93.9733,false,false
1283,Landworks Excavation Service,LANDWORKS EXCAVATION SERVICE,4,934262.50,0.0050,17400770227.81,93.9783,false,true
1284,MacKay's Truck & Trailer Center,MACKAY S TRUCK & TRAILER CENTER,10,933398.00,0.0050,17401703625.81,93.9834,false,true
1285,VistaCare Communications,VISTACARE COMMUNICATIONS,9,927603.78,0.0050,17402631229.59,93.9884,false,true
