proj_no,proj_name,loc_desc,work_desc,category,category_norm,asset_type,year,lat,lon
CP000002,Park Recapitalization,Millwood Common Park,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.78954,-63.704375
CP000002,Park Recapitalization,Millwood Common Park,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.78954,-63.704375
CP000002,Park Recapitalization,Millwood High School Park,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.790541,-63.708131
CP000002,Park Recapitalization,Millwood High School Park,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.790541,-63.708131
CP000002,Park Recapitalization,Northbrook Park,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.675794,-63.582214
CP000002,Park Recapitalization,Northbrook Park,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.675794,-63.582214
CP000002,Park Recapitalization,Oathill Boardwalk,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.6735,-63.549212
CP000002,Park Recapitalization,Oathill Boardwalk,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.6735,-63.549212
CP000002,Park Recapitalization,Pierre Gingras Memorial Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.721569,-63.714775
CP000002,Park Recapitalization,Pierre Gingras Memorial Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.721569,-63.714775
CP000002,Park Recapitalization,Point Pleasant Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.625608,-63.564228
CP000002,Park Recapitalization,Point Pleasant Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.625608,-63.564228
CP000002,Park Recapitalization,Ridgevale Drive Park,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.730214,-63.649109
CP000002,Park Recapitalization,Ridgevale Drive Park,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.730214,-63.649109
CP000002,Park Recapitalization,Sackville Kinsman Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.776984,-63.672556
CP000002,Park Recapitalization,Sackville Kinsman Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.776984,-63.672556
CP000002,Park Recapitalization,Scotia Drive Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.738975,-63.646921
CP000002,Park Recapitalization,Scotia Drive Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.738975,-63.646921
CP000002,Park Recapitalization,Shubie Campground,Bridge design,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.70698,-63.553223
CP000002,Park Recapitalization,Shubie Campground,Bridge design,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.70698,-63.553223
CP000002,Park Recapitalization,"Shubie Canal Lock #3",Bridge repair,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.717228,-63.556904
CP000002,Park Recapitalization,"Shubie Canal Lock #3",Bridge repair,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.717228,-63.556904
CP000002,Park Recapitalization,Spectacle Lake Boardwalk West,Bridge design,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.701278,-63.580485
CP000002,Park Recapitalization,Spectacle Lake Boardwalk West,Bridge design,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.701278,-63.580485
CP000002,Park Recapitalization,Stanley I Raine Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.627782,-63.619623
CP000002,Park Recapitalization,Stanley I Raine Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.627782,-63.619623
CP000002,Park Recapitalization,Sunnyview Terrace,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.723709,-63.817433
CP000002,Park Recapitalization,Sunnyview Terrace,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.723709,-63.817433
CP000002,Park Recapitalization,Tallahassee School,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.607636,-63.477939
CP000002,Park Recapitalization,Tallahassee School,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.607636,-63.477939
CP000002,Park Recapitalization,Tantallon Woods Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.684181,-63.858605
CP000002,Park Recapitalization,Tantallon Woods Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.684181,-63.858605
CP000002,Park Recapitalization,Tomahawk Run Park,Park Upgrades,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.759405,-63.7979
CP000002,Park Recapitalization,Tomahawk Run Park,Park Upgrades,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.759405,-63.7979
CP000002,Park Recapitalization,Whimsical Lake Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.626512,-63.609394
CP000002,Park Recapitalization,Whimsical Lake Park,Play Structures,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.626512,-63.609394
CP000002,Park Recapitalization,William Henry Harry Little Park West,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.762661,-63.687938
CP000002,Park Recapitalization,William Henry Harry Little Park West,Bridge replacement,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.762661,-63.687938
CP000003,Sports Fields/Courts - State of Good Repair,BJ Higgins,Sports field reconstruction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.683383,-63.486345
CP000003,Sports Fields/Courts - State of Good Repair,BJ Higgins,Sports field reconstruction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.683383,-63.486345
CP000003,Sports Fields/Courts - State of Good Repair,Castle Hill,Court reconstructions,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.684235,-63.669911
CP000003,Sports Fields/Courts - State of Good Repair,Castle Hill,Court reconstructions,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.684235,-63.669911
CP000003,Sports Fields/Courts - State of Good Repair,Central Spryfield,Court reconstructions,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.612359,-63.616651
CP000003,Sports Fields/Courts - State of Good Repair,Central Spryfield,Court reconstructions,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.612359,-63.616651
CP000003,Sports Fields/Courts - State of Good Repair,Don Bayer - Burnside,Ballfield Lighting,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.713631,-63.588483
CP000003,Sports Fields/Courts - State of Good Repair,Don Bayer - Burnside,Ballfield Lighting,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.713631,-63.588483
CP000003,Sports Fields/Courts - State of Good Repair,Graves Oakley,Sports field reconstruction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.599881,-63.629679
CP000003,Sports Fields/Courts - State of Good Repair,Graves Oakley,Sports field reconstruction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.599881,-63.629679
CP000003,Sports Fields/Courts - State of Good Repair,LaPierre Ballfield,Ballfield Parking lot improvements (Kingswood Area Rate),Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.704314,-63.740087
CP000003,Sports Fields/Courts - State of Good Repair,LaPierre Ballfield,Ballfield Parking lot improvements (Kingswood Area Rate),Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.704314,-63.740087
CP000003,Sports Fields/Courts - State of Good Repair,Landrance Park,Elementary School - Landrance Park,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.673061,-63.523809
CP000003,Sports Fields/Courts - State of Good Repair,Landrance Park,Elementary School - Landrance Park,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.673061,-63.523809
CP000003,Sports Fields/Courts - State of Good Repair,Meadowbrook,Sports field reconstruction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.725382,-63.678192
CP000003,Sports Fields/Courts - State of Good Repair,Meadowbrook,Sports field reconstruction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.725382,-63.678192
CP000003,Sports Fields/Courts - State of Good Repair,North Preston,Court reconstructions,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.742823,-63.464146
CP000003,Sports Fields/Courts - State of Good Repair,North Preston,Court reconstructions,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.742823,-63.464146
CP000003,Sports Fields/Courts - State of Good Repair,Northcliffe,Court fence replacements,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.662151,-63.652145
CP000003,Sports Fields/Courts - State of Good Repair,Northcliffe,Court fence replacements,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.662151,-63.652145
CP000003,Sports Fields/Courts - State of Good Repair,Pierre Gingras,Court reconstructions,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.721706,-63.714656
CP000003,Sports Fields/Courts - State of Good Repair,Pierre Gingras,Court reconstructions,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.721706,-63.714656
CP000003,Sports Fields/Courts - State of Good Repair,St Marys Boat Club,Court fence replacements,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.637837,-63.603712
CP000003,Sports Fields/Courts - State of Good Repair,St Marys Boat Club,Court fence replacements,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.637837,-63.603712
CP000003,Sports Fields/Courts - State of Good Repair,Stanley I Raine Park,Elementary School - Stanley I Raine Park,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.627794,-63.619671
CP000003,Sports Fields/Courts - State of Good Repair,Stanley I Raine Park,Elementary School - Stanley I Raine Park,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.627794,-63.619671
CP000003,Sports Fields/Courts - State of Good Repair,Sunset Acres,Elementary School - Sunset Acres,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.692307,-63.490818
CP000003,Sports Fields/Courts - State of Good Repair,Sunset Acres,Elementary School - Sunset Acres,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.692307,-63.490818
CP000004,Sports/Ball Fields/Courts - New,Heatherglen Park (Lost Creek Community Association Area Rate) - new court,New Court,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.843166,-63.676211
CP000004,Sports/Ball Fields/Courts - New,Heatherglen Park (Lost Creek Community Association Area Rate) - new court,New Court,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.843166,-63.676211
CP000004,Sports/Ball Fields/Courts - New,Prospect Road Community Centre,New Court,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.566821,-63.729137
CP000004,Sports/Ball Fields/Courts - New,Prospect Road Community Centre,New Court,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.566821,-63.729137
CP000004,Sports/Ball Fields/Courts - New,Wendy's Meadow Park,New Court,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.540648,-63.705543
CP000004,Sports/Ball Fields/Courts - New,Wendy's Meadow Park,New Court,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.540648,-63.705543
CP000006,Point Pleasant Park Upgrades,Point Pleasant Park,Point Pleasant Park - lower parking lot,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.625608,-63.564228
CP000006,Point Pleasant Park Upgrades,Point Pleasant Park,Point Pleasant Park - lower parking lot,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.625608,-63.564228
CP000012,Fort Needham Master Plan Implementation,Fort Needham,Site improvements and washroom facility design and construction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.665197,-63.601187
CP000012,Fort Needham Master Plan Implementation,Fort Needham,Site improvements and washroom facility design and construction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.665197,-63.601187
CP000013,Halifax Common Upgrades,Halifax Commons,Master Plan Implementation - Phase 1 (Public engagement and detailed design),Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.644187,-63.582743
CP000013,Halifax Common Upgrades,Halifax Commons,Master Plan Implementation - Phase 1 (Public engagement and detailed design),Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.644187,-63.582743
CP000014,Western Common Master Plan Implementation,Western Commons -Nichols Lake Trail,Trail construction - phase 3,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.613969,-63.728847
CP000014,Western Common Master Plan Implementation,Western Commons -Nichols Lake Trail,Trail construction - phase 3,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.613969,-63.728847
CP000017,Baker Drive Parkland Development,Baker Drive Parkland,Baker Drive Community Park - construction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.659113,-63.529523
CP000017,Baker Drive Parkland Development,Baker Drive Parkland,Baker Drive Community Park - construction,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.659113,-63.529523
CP000018,Beazley Field Complex,Beazley Field Complex,New playground and accessible pathways,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.68718,-63.532648
CP000018,Beazley Field Complex,Beazley Field Complex,New playground and accessible pathways,Parks & Playgrounds,Parks & Playgrounds,(unspecified),2018,44.68718,-63.532648
